,loss,decoder_Conv_layer_loss,forecaster_Conv_layer_loss,val_loss,val_decoder_Conv_layer_loss,val_forecaster_Conv_layer_loss
0,14.087358474731445,0.8202436566352844,1.0879707336425781,11.092328071594238,0.44811081886291504,0.4630028009414673
1,9.573922157287598,0.594836413860321,0.6064707040786743,7.603166103363037,0.4432827830314636,0.45878490805625916
2,6.646751403808594,0.592647135257721,0.603622317314148,5.251497745513916,0.44201353192329407,0.45779624581336975
3,4.7837724685668945,0.5914452075958252,0.603012204170227,3.830833911895752,0.4413065016269684,0.45589232444763184
4,3.677471876144409,0.5904555320739746,0.6011353731155396,2.9932093620300293,0.4407753050327301,0.45697155594825745
5,3.0038747787475586,0.5896743535995483,0.6008857488632202,2.456857919692993,0.4402201175689697,0.4560229778289795
6,2.558891534805298,0.5892425179481506,0.6012734174728394,2.0880706310272217,0.44003430008888245,0.4584241807460785
7,2.2396819591522217,0.5904733538627625,0.6015776991844177,1.813494086265564,0.4405185878276825,0.45769524574279785
8,2.002077579498291,0.5882413387298584,0.603111207485199,1.610499382019043,0.44025906920433044,0.4599260091781616
9,1.8200156688690186,0.5878508687019348,0.6036074161529541,1.4515454769134521,0.439692884683609,0.46171995997428894
10,1.6743016242980957,0.5875117778778076,0.603063702583313,1.3212002515792847,0.4385201334953308,0.4621744155883789
11,1.5590606927871704,0.5876288414001465,0.6036880016326904,1.2190684080123901,0.43846645951271057,0.46372443437576294
12,1.464988350868225,0.5869656205177307,0.6041948795318604,1.1458358764648438,0.43824300169944763,0.4724231958389282
13,1.3924106359481812,0.5869568586349487,0.6050359010696411,1.0708709955215454,0.43759191036224365,0.4633336365222931
14,1.3376922607421875,0.5868982076644897,0.6041454672813416,1.030713677406311,0.43640759587287903,0.46928727626800537
15,1.2994481325149536,0.5868238806724548,0.604440450668335,0.9953839182853699,0.4382425546646118,0.4648301601409912
16,1.277235507965088,0.5919389724731445,0.6051470637321472,0.9733261466026306,0.43930310010910034,0.46568575501441956
17,1.2510567903518677,0.5867160558700562,0.6038051247596741,0.955913245677948,0.43864938616752625,0.4645913243293762
18,1.238850712776184,0.5862516164779663,0.6048231720924377,0.945730984210968,0.437824547290802,0.4659895598888397
19,1.2293912172317505,0.5862270593643188,0.6051956415176392,0.9389349222183228,0.4386986196041107,0.4663671553134918
20,1.2256805896759033,0.5863749980926514,0.607779860496521,0.9314451813697815,0.43873515725135803,0.46529820561408997
21,1.2168344259262085,0.5864088535308838,0.6059627532958984,0.9264944791793823,0.43734925985336304,0.4677039682865143
22,1.210779070854187,0.5858848094940186,0.6051681041717529,0.9266743659973145,0.4373037815093994,0.47018763422966003
23,1.207754373550415,0.5857262015342712,0.6050890684127808,0.9171620607376099,0.43744271993637085,0.46438267827033997
24,1.2060338258743286,0.5859005451202393,0.6048077344894409,0.9140823483467102,0.4360654354095459,0.46338367462158203
25,1.2054963111877441,0.5856801271438599,0.6052340269088745,0.9199028015136719,0.43752825260162354,0.46704167127609253
26,1.2061166763305664,0.5856269598007202,0.6060296893119812,0.9190124869346619,0.43597808480262756,0.46806231141090393
27,1.20466148853302,0.5861886143684387,0.6051808595657349,0.9119678139686584,0.4358813166618347,0.4637613892555237
28,1.2034600973129272,0.5855231285095215,0.6051816940307617,0.9149988293647766,0.4366604685783386,0.4655052423477173
29,1.2026079893112183,0.5853165984153748,0.6050668954849243,0.9098238945007324,0.43508824706077576,0.46269547939300537
30,1.2024109363555908,0.5852017998695374,0.6052977442741394,0.9101741313934326,0.43543171882629395,0.4634735584259033
31,1.2006925344467163,0.5850512385368347,0.6045908331871033,0.9082876443862915,0.43544483184814453,0.4608326852321625
32,1.200420618057251,0.5850626826286316,0.6041792035102844,0.9100280404090881,0.4345838725566864,0.46344882249832153
33,1.2011568546295166,0.5855169892311096,0.6043760180473328,0.9057586193084717,0.43428948521614075,0.46087273955345154
34,1.1995936632156372,0.5849809646606445,0.6037858128547668,0.9070441722869873,0.435162752866745,0.4611304998397827
35,1.1997671127319336,0.5848546624183655,0.6039555072784424,0.9051397442817688,0.4341311752796173,0.460079550743103
36,1.1995458602905273,0.5848299860954285,0.6038570404052734,0.9033729434013367,0.4342418909072876,0.45740994811058044
37,1.1995750665664673,0.5847640037536621,0.6037867665290833,0.9034839272499084,0.43363991379737854,0.45784735679626465
38,1.2014389038085938,0.5850481986999512,0.6047740578651428,0.905849039554596,0.4346146285533905,0.45914262533187866
39,1.2007908821105957,0.5853165984153748,0.6040777564048767,0.9041340351104736,0.433718740940094,0.45913609862327576
40,1.1987025737762451,0.5845127105712891,0.6032820343971252,0.9102898836135864,0.43509870767593384,0.4640901982784271
41,1.2009707689285278,0.5858849883079529,0.6037586331367493,0.9022259712219238,0.43427523970603943,0.45680323243141174
42,1.2008825540542603,0.5848705172538757,0.6044667959213257,0.9162251353263855,0.43621325492858887,0.4686628580093384
43,1.199666976928711,0.5846031904220581,0.6038697957992554,0.9044585227966309,0.43362829089164734,0.45936334133148193
44,1.1993978023529053,0.5844104290008545,0.6037088632583618,0.904438316822052,0.4345145523548126,0.4589208662509918
45,1.1999080181121826,0.5853193998336792,0.6034774780273438,0.905297040939331,0.4349137842655182,0.45961248874664307
46,1.1984659433364868,0.5844488739967346,0.6029810309410095,0.9041545987129211,0.4345821440219879,0.4589158594608307
