,loss,decoder_Conv_layer_loss,forecaster_Conv_layer_loss,val_loss,val_decoder_Conv_layer_loss,val_forecaster_Conv_layer_loss
0,14.399871826171875,0.763154149055481,1.3646509647369385,11.581839561462402,0.44859254360198975,0.4516882002353668
1,10.406004905700684,0.5964133143424988,0.6022994518280029,8.706938743591309,0.44114646315574646,0.44967150688171387
2,7.9076457023620605,0.5913274884223938,0.5980297327041626,6.609371185302734,0.4390251636505127,0.44997361302375793
3,6.151132106781006,0.5897522568702698,0.5965166091918945,5.172039031982422,0.438068151473999,0.45021218061447144
4,4.95268440246582,0.5888993144035339,0.5957861542701721,4.187632083892822,0.4371998906135559,0.450582355260849
5,4.116846084594727,0.5883331894874573,0.594864547252655,3.481006383895874,0.4369133412837982,0.45158737897872925
6,3.497669219970703,0.5869648456573486,0.594187319278717,2.9475274085998535,0.43719467520713806,0.45277661085128784
7,3.0257623195648193,0.5860973000526428,0.5938770771026611,2.53745436668396,0.4370613694190979,0.45454442501068115
8,2.6587612628936768,0.5861522555351257,0.5941101908683777,2.210538148880005,0.43751010298728943,0.4538004994392395
9,2.3732528686523438,0.5901811718940735,0.595384955406189,1.956612229347229,0.4361211955547333,0.4573553502559662
10,2.1382524967193604,0.585328996181488,0.5957905054092407,1.7509765625,0.436990350484848,0.4566212594509125
11,1.9531365633010864,0.5844818353652954,0.5965659022331238,1.5887136459350586,0.4369024336338043,0.46034812927246094
12,1.8096601963043213,0.5845670104026794,0.601298987865448,1.4476492404937744,0.436227411031723,0.4565054178237915
13,1.684386134147644,0.5839053392410278,0.6001706719398499,1.3431551456451416,0.4372537434101105,0.45840945839881897
14,1.5867650508880615,0.5892526507377625,0.5976921319961548,1.2466577291488647,0.43577003479003906,0.4561438262462616
15,1.4998302459716797,0.5838506817817688,0.5989464521408081,1.1750614643096924,0.4375503361225128,0.4571867883205414
16,1.4315516948699951,0.5832064747810364,0.5983115434646606,1.115859866142273,0.4368259906768799,0.4584368169307709
17,1.3819166421890259,0.5834835171699524,0.6012561917304993,1.0744487047195435,0.43674108386039734,0.462473064661026
18,1.337914228439331,0.583050549030304,0.5992493033409119,1.0330884456634521,0.4362737834453583,0.45962297916412354
19,1.306388258934021,0.5833359956741333,0.5994916558265686,1.0077528953552246,0.43605226278305054,0.46160537004470825
20,1.2815276384353638,0.5828796625137329,0.5999496579170227,0.9839106202125549,0.43534353375434875,0.46058589220046997
21,1.2646772861480713,0.5830399394035339,0.6012003421783447,0.9747135639190674,0.436139851808548,0.4666084945201874
22,1.2507237195968628,0.582960844039917,0.6022042632102966,0.9647912383079529,0.4354981780052185,0.4684053659439087
23,1.241583228111267,0.5827943682670593,0.6037267446517944,0.9460883736610413,0.4343000650405884,0.46220552921295166
24,1.2291744947433472,0.5826661586761475,0.6014997363090515,0.9337924122810364,0.4334111511707306,0.46054553985595703
25,1.2217741012573242,0.5824750065803528,0.601740837097168,0.9289905428886414,0.43330663442611694,0.4607790410518646
26,1.2214581966400146,0.5826215744018555,0.6050532460212708,0.9253669381141663,0.43263188004493713,0.4626864790916443
27,1.212087631225586,0.5823222994804382,0.6013734936714172,0.9167020916938782,0.4329341948032379,0.45756155252456665
28,1.2163227796554565,0.5847775936126709,0.6044636964797974,0.9381143450737,0.4357733428478241,0.4732484817504883
29,1.214215874671936,0.5826259255409241,0.6059084534645081,0.9207712411880493,0.43390917778015137,0.46258172392845154
30,1.2066826820373535,0.5822106003761292,0.6021364331245422,0.9204738140106201,0.432447224855423,0.46566566824913025
31,1.2081977128982544,0.5846807360649109,0.6018845438957214,0.9157993197441101,0.43669745326042175,0.4587777853012085
32,1.2051795721054077,0.5821079611778259,0.6022870540618896,0.9139112234115601,0.4341362416744232,0.45980319380760193
33,1.2042707204818726,0.5819408297538757,0.602509081363678,0.9127370715141296,0.4326228201389313,0.46120819449424744
34,1.2032891511917114,0.582290530204773,0.6020821332931519,0.9128749370574951,0.43338337540626526,0.46119585633277893
35,1.2036430835723877,0.5817428231239319,0.603407621383667,0.9144879579544067,0.43172580003738403,0.46595537662506104
36,1.2032243013381958,0.5826776623725891,0.6025856137275696,0.9139703512191772,0.4323112964630127,0.46436235308647156
37,1.202652931213379,0.5824292302131653,0.6028662919998169,0.9153474569320679,0.43262767791748047,0.4660215377807617
38,1.1995984315872192,0.5816138982772827,0.6018068194389343,0.9198752045631409,0.4320898950099945,0.47121912240982056
